shipment_id,supplier_id,product_id,destination_warehouse_id,origin_city,origin_country,destination_city,destination_country,order_date,scheduled_delivery_date,actual_delivery_date,delay_days,shipping_mode,carrier,status,quantity_units,shipment_cost_usd,is_late,late_delivery_risk,severity,risk_score
SHP-1522,SUP-013,PRD-038,WH-14,Mumbai,Singapore,Johannesburg,South Africa,2024-10-09,2024-10-29,2024-10-29,0,Sea,MSC,Delivered,79,3397.0,0,0.21,low,0.065
SHP-1523,SUP-042,PRD-124,WH-07,Bogotá,Peru,London,United Kingdom,2023-03-09,2023-03-22,2023-03-22,0,Road,XPO Logistics,Delivered,234,26535.6,0,0.5,low,0.16
SHP-1524,SUP-022,PRD-066,WH-08,Lima,Chile,Amsterdam,Netherlands,2022-01-08,2022-01-26,2022-01-27,1,Road,J.B. Hunt,Delayed,280,30674.0,1,0.19,medium,0.205
SHP-1525,SUP-023,PRD-068,WH-04,Tokyo,India,Houston,United States,2023-05-01,2023-05-24,2023-05-24,0,Sea,MSC,Delivered,89,4183.0,0,0.6,low,0.19
SHP-1526,SUP-011,PRD-032,WH-02,Buenos Aires,Brazil,Los Angeles,United States,2022-02-13,2022-02-24,2022-02-26,2,Road,XPO Logistics,Delayed,423,19098.45,1,0.38,medium,0.314
SHP-1527,SUP-030,PRD-089,WH-12,Mumbai,Japan,Singapore,Singapore,2023-09-17,2023-10-05,2023-10-14,9,Sea,Maersk,Delayed,300,2880.0,1,0.79,high,0.755
SHP-1528,SUP-045,PRD-135,WH-02,Amsterdam,Poland,Los Angeles,United States,2023-11-15,2023-11-27,2023-11-28,1,Sea,Maersk,Delayed,329,15331.4,1,0.05,medium,0.164
SHP-1529,SUP-010,PRD-029,WH-04,Dallas,Mexico,Houston,United States,2022-11-05,2022-11-08,2022-11-08,0,Road,XPO Logistics,Delivered,493,56078.75,0,0.13,low,0.04
SHP-1530,SUP-045,PRD-133,WH-08,Paris,Poland,Amsterdam,Netherlands,2022-03-13,2022-03-25,2022-03-25,0,Sea,Maersk,Delivered,157,1727.0,0,0.28,low,0.088
SHP-1531,SUP-006,PRD-016,WH-09,Santiago,Peru,São Paulo,Brazil,2022-10-09,2022-10-26,2022-11-05,10,Road,XPO Logistics,Delayed,338,8990.8,1,0.79,high,0.799
SHP-1532,SUP-043,PRD-128,WH-13,Seoul,Australia,Tokyo,Japan,2022-10-23,2022-11-11,2022-11-11,0,Sea,MSC,Delivered,34,2958.0,0,0.23,low,0.072
SHP-1533,SUP-050,PRD-150,WH-15,Seoul,Japan,Lagos,Nigeria,2024-03-09,2024-03-27,2024-03-27,0,Air,DHL,Delivered,211,28063.0,0,0.67,low,0.218
SHP-1534,SUP-037,PRD-110,WH-07,London,Germany,London,United Kingdom,2024-12-22,2024-12-31,2025-01-03,3,Road,XPO Logistics,Delayed,38,2167.9,1,0.71,medium,0.468
SHP-1535,SUP-030,PRD-090,WH-14,Tokyo,Japan,Johannesburg,South Africa,2023-10-05,2023-10-23,2023-10-27,4,Air,DHL,Delayed,418,173888.0,1,0.66,medium,0.491
SHP-1536,SUP-042,PRD-125,WH-01,Santiago,Peru,Chicago,United States,2024-04-28,2024-05-11,2024-05-12,1,Sea,CMA CGM,Delayed,318,4261.2,1,0.36,medium,0.263
SHP-1537,SUP-027,PRD-080,WH-04,Stockholm,Germany,Houston,United States,2023-10-05,2023-10-15,2023-10-15,0,Road,XPO Logistics,Delivered,33,2725.8,0,0.59,low,0.184
SHP-1538,SUP-019,PRD-057,WH-05,São Paulo,Peru,Berlin,Germany,2023-01-24,2023-02-06,2023-02-07,1,Air,DHL,Delayed,124,3472.0,1,0.51,medium,0.308
SHP-1539,SUP-030,PRD-090,WH-12,Singapore,Japan,Singapore,Singapore,2022-06-04,2022-06-22,2022-06-22,0,Road,DB Schenker,Cancelled,465,67704.0,0,0.93,low,0.292
SHP-1540,SUP-023,PRD-069,WH-14,Tokyo,India,Johannesburg,South Africa,2024-10-12,2024-11-04,2024-11-05,1,Road,XPO Logistics,Delayed,262,39431.0,1,0.6,medium,0.335
SHP-1541,SUP-035,PRD-104,WH-07,Lagos,Kenya,London,United Kingdom,2022-10-25,2022-11-20,2022-11-20,0,Rail,DB Cargo,Delivered,114,4845.0,0,0.16,low,0.051
SHP-1542,SUP-008,PRD-024,WH-11,Chicago,Mexico,Santiago,Chile,2022-10-23,2022-10-28,2022-10-28,0,Sea,CMA CGM,Delivered,158,14346.4,0,0.28,low,0.085
SHP-1543,SUP-013,PRD-039,WH-12,Ho Chi Minh City,Singapore,Singapore,Singapore,2023-09-17,2023-10-07,2023-10-07,0,Road,XPO Logistics,Delivered,212,31535.0,0,0.24,low,0.074
SHP-1544,SUP-018,PRD-054,WH-07,Warsaw,Poland,London,United Kingdom,2023-12-25,2023-12-31,2023-12-31,0,Sea,Maersk,Delivered,260,12636.0,0,0.47,low,0.151
SHP-1545,SUP-045,PRD-134,WH-15,Madrid,Poland,Lagos,Nigeria,2022-02-19,2022-03-03,2022-03-03,0,Sea,MSC,Delivered,443,24896.6,0,0.26,low,0.082
SHP-1546,SUP-042,PRD-126,WH-03,São Paulo,Peru,Toronto,Canada,2022-10-19,2022-11-01,2022-11-01,0,Sea,CMA CGM,Delivered,317,4247.8,0,0.63,low,0.199
SHP-1547,SUP-008,PRD-022,WH-11,Dallas,Mexico,Santiago,Chile,2023-08-08,2023-08-13,2023-08-13,0,Road,DB Schenker,Delivered,265,1391.25,0,0.22,low,0.067
SHP-1548,SUP-038,PRD-114,WH-11,Toronto,Canada,Santiago,Chile,2023-03-15,2023-03-18,2023-03-18,0,Rail,BNSF Railway,Delivered,289,9248.0,0,0.13,low,0.041
SHP-1549,SUP-035,PRD-104,WH-14,Accra,Kenya,Johannesburg,South Africa,2023-04-18,2023-05-14,2023-05-14,0,Rail,BNSF Railway,Delivered,76,3230.0,0,0.22,low,0.069
SHP-1550,SUP-037,PRD-110,WH-15,London,Germany,Lagos,Nigeria,2022-06-25,2022-07-04,2022-07-07,3,Road,XPO Logistics,Delayed,221,12608.05,1,0.83,medium,0.504
SHP-1551,SUP-049,PRD-147,WH-03,Houston,Canada,Toronto,Canada,2023-10-30,2023-11-04,2023-11-04,0,Sea,MSC,Delivered,281,25290.0,0,0.18,low,0.057
SHP-1552,SUP-034,PRD-100,WH-05,Johannesburg,South Africa,Berlin,Germany,2023-04-04,2023-05-01,2023-05-03,2,Air,DHL,Delayed,106,43566.0,1,0.67,medium,0.403
SHP-1553,SUP-015,PRD-043,WH-04,London,Germany,Houston,United States,2022-01-30,2022-02-05,2022-02-19,14,Air,DHL,Delayed,29,4698.0,1,0.81,high,0.815
SHP-1554,SUP-030,PRD-088,WH-03,Sydney,Japan,Toronto,Canada,2022-12-01,2022-12-19,2022-12-24,5,Sea,Maersk,Delayed,82,1968.0,1,0.73,medium,0.557
SHP-1555,SUP-031,PRD-091,WH-01,Los Angeles,United States,Chicago,United States,2024-02-27,2024-03-02,2024-03-02,0,Sea,CMA CGM,Delivered,273,11356.8,0,0.71,low,0.228
SHP-1556,SUP-035,PRD-105,WH-13,Accra,Kenya,Tokyo,Japan,2022-04-02,2022-04-28,2022-04-28,0,Road,DB Schenker,Delivered,298,44431.8,0,0.35,low,0.108
SHP-1557,SUP-008,PRD-024,WH-11,Vancouver,Mexico,Santiago,Chile,2023-06-13,2023-06-18,2023-06-19,1,Road,J.B. Hunt,Delayed,283,44968.7,1,0.13,medium,0.185
SHP-1558,SUP-019,PRD-055,WH-04,São Paulo,Peru,Houston,United States,2022-07-18,2022-07-31,2022-08-01,1,Rail,BNSF Railway,Delayed,471,16720.5,1,0.38,medium,0.269
SHP-1559,SUP-008,PRD-024,WH-07,New York,Mexico,London,United Kingdom,2023-06-15,2023-06-20,2023-06-20,0,Road,DB Schenker,Delivered,96,15254.4,0,0.34,low,0.103
SHP-1560,SUP-017,PRD-051,WH-07,Johannesburg,Egypt,London,United Kingdom,2022-05-21,2022-06-22,2022-06-22,0,Air,FedEx,Delivered,230,39790.0,0,0.06,low,0.019
SHP-1561,SUP-026,PRD-077,WH-07,Nairobi,South Africa,London,United Kingdom,2023-07-14,2023-08-04,2023-08-05,1,Air,DHL,Delayed,301,115283.0,1,0.39,medium,0.268
SHP-1562,SUP-045,PRD-135,WH-05,London,Poland,Berlin,Germany,2022-07-07,2022-07-19,2022-07-19,0,Air,DHL,Delivered,282,65706.0,0,0.18,low,0.058
SHP-1563,SUP-024,PRD-070,WH-01,Sydney,Indonesia,Chicago,United States,2022-10-16,2022-11-07,2022-11-09,2,Sea,CMA CGM,Delayed,186,14731.2,1,0.92,medium,0.484
SHP-1564,SUP-035,PRD-103,WH-08,Lagos,Kenya,Amsterdam,Netherlands,2024-04-22,2024-05-18,2024-05-18,0,Air,FedEx,Delivered,28,9184.0,0,0.05,low,0.018
SHP-1565,SUP-008,PRD-022,WH-07,Los Angeles,Mexico,London,United Kingdom,2022-10-13,2022-10-18,2022-10-18,0,Sea,CMA CGM,Delivered,79,237.0,0,0.26,low,0.079
SHP-1566,SUP-006,PRD-018,WH-11,Bogotá,Peru,Santiago,Chile,2023-12-10,2023-12-27,2023-12-29,2,Sea,Maersk,Delayed,51,4253.4,1,0.79,medium,0.439
SHP-1567,SUP-015,PRD-043,WH-05,Madrid,Germany,Berlin,Germany,2024-05-23,2024-05-29,2024-05-30,1,Air,DHL,Delayed,35,5670.0,1,0.68,medium,0.371
SHP-1568,SUP-050,PRD-148,WH-02,Seoul,Japan,Los Angeles,United States,2022-10-01,2022-10-19,2022-10-19,0,Sea,MSC,Delivered,25,330.0,0,0.8,low,0.257
SHP-1569,SUP-033,PRD-098,WH-10,Houston,Mexico,Bogotá,Colombia,2023-06-14,2023-06-18,2023-06-18,0,Rail,Union Pacific,Delivered,355,17040.0,0,0.4,low,0.128
SHP-1570,SUP-013,PRD-038,WH-14,Mumbai,Singapore,Johannesburg,South Africa,2023-09-07,2023-09-27,2023-09-27,0,Air,DHL,Delivered,190,40850.0,0,0.12,low,0.038
SHP-1571,SUP-029,PRD-086,WH-08,Buenos Aires,Colombia,Amsterdam,Netherlands,2023-09-26,2023-10-06,2023-10-07,1,Road,DB Schenker,Delayed,62,2235.1,1,0.5,medium,0.305
SHP-1572,SUP-032,PRD-096,WH-05,Lagos,Kenya,Berlin,Germany,2023-10-13,2023-11-16,2023-11-16,0,Road,XPO Logistics,Delivered,442,37592.1,0,0.49,low,0.157
SHP-1573,SUP-016,PRD-047,WH-13,Johannesburg,Kenya,Tokyo,Japan,2024-11-09,2024-12-03,2024-12-06,3,Rail,BNSF Railway,Delayed,420,630.0,1,0.77,medium,0.478
SHP-1574,SUP-014,PRD-040,WH-02,São Paulo,Brazil,Los Angeles,United States,2024-06-24,2024-07-10,2024-07-10,0,Sea,CMA CGM,Delivered,458,29128.8,0,0.3,low,0.092
SHP-1575,SUP-044,PRD-131,WH-13,Cairo,Nigeria,Tokyo,Japan,2022-06-14,2022-07-05,2022-07-05,0,Sea,MSC,Delivered,27,43.2,0,0.06,low,0.022
SHP-1576,SUP-010,PRD-030,WH-09,Vancouver,Mexico,São Paulo,Brazil,2023-09-10,2023-09-13,2023-09-13,0,Sea,MSC,Delivered,435,10788.0,0,0.11,low,0.034
SHP-1577,SUP-005,PRD-014,WH-03,Warsaw,Italy,Toronto,Canada,2022-11-09,2022-11-15,2022-11-15,0,Air,FedEx,Delivered,424,103032.0,0,0.24,low,0.076
SHP-1578,SUP-022,PRD-066,WH-03,Buenos Aires,Chile,Toronto,Canada,2022-10-13,2022-10-31,2022-10-31,0,Sea,MSC,Delivered,349,21847.4,0,0.3,low,0.093
SHP-1579,SUP-011,PRD-031,WH-08,Lima,Brazil,Amsterdam,Netherlands,2024-10-06,2024-10-17,2024-10-17,0,Sea,Maersk,Delivered,291,13793.4,0,0.39,low,0.127
SHP-1580,SUP-021,PRD-061,WH-14,Mumbai,Australia,Johannesburg,South Africa,2024-12-26,2025-01-23,2025-02-06,14,Air,DHL,Delayed,290,99760.0,1,0.81,high,0.808
SHP-1581,SUP-042,PRD-125,WH-06,São Paulo,Peru,Paris,France,2024-04-09,2024-04-22,2024-04-22,0,Air,DHL,Delivered,438,29346.0,0,0.38,low,0.124
SHP-1582,SUP-004,PRD-010,WH-02,Toronto,United States,Los Angeles,United States,2024-01-30,2024-02-04,2024-02-04,0,Sea,CMA CGM,Delivered,115,6118.0,0,0.12,low,0.038
SHP-1583,SUP-003,PRD-007,WH-03,Berlin,Italy,Toronto,Canada,2023-09-29,2023-10-04,2023-10-04,0,Sea,Maersk,Delivered,274,20604.8,0,0.09,low,0.03
SHP-1584,SUP-048,PRD-144,WH-08,Lima,Peru,Amsterdam,Netherlands,2022-10-06,2022-10-20,2022-10-21,1,Air,FedEx,Delayed,301,96320.0,1,0.3,medium,0.235
SHP-1585,SUP-044,PRD-132,WH-14,Johannesburg,Nigeria,Johannesburg,South Africa,2022-07-03,2022-07-24,2022-07-25,1,Air,FedEx,Delayed,436,146496.0,1,0.09,medium,0.176
SHP-1586,SUP-010,PRD-030,WH-05,Los Angeles,Mexico,Berlin,Germany,2024-08-13,2024-08-16,2024-08-16,0,Air,Emirates SkyCargo,Delivered,73,9052.0,0,0.32,low,0.097
SHP-1587,SUP-030,PRD-088,WH-04,Shanghai,Japan,Houston,United States,2024-11-05,2024-11-23,2024-11-29,6,Rail,Union Pacific,Delayed,440,13200.0,1,0.81,high,0.626
SHP-1588,SUP-029,PRD-085,WH-08,São Paulo,Colombia,Amsterdam,Netherlands,2023-11-08,2023-11-18,2023-11-19,1,Air,FedEx,Delayed,492,127920.0,1,0.4,medium,0.275
SHP-1589,SUP-039,PRD-117,WH-05,Chicago,Mexico,Berlin,Germany,2023-12-25,2023-12-30,2023-12-31,1,Air,FedEx,Delayed,74,37000.0,1,0.48,medium,0.297
SHP-1590,SUP-040,PRD-120,WH-14,Paris,United Kingdom,Johannesburg,South Africa,2024-08-20,2024-08-30,2024-09-14,15,Road,J.B. Hunt,Delayed,344,44909.2,1,0.95,high,0.846
SHP-1591,SUP-022,PRD-065,WH-05,São Paulo,Chile,Berlin,Germany,2023-02-10,2023-02-28,2023-02-28,0,Air,FedEx,Delivered,306,95166.0,0,0.31,low,0.096
SHP-1592,SUP-001,PRD-001,WH-07,Accra,Nigeria,London,United Kingdom,2022-01-31,2022-02-26,2022-02-26,0,Sea,MSC,Delivered,258,12229.2,0,0.61,low,0.193
SHP-1593,SUP-038,PRD-112,WH-01,Toronto,Canada,Chicago,United States,2023-06-11,2023-06-14,2023-06-14,0,Road,XPO Logistics,Delivered,129,3973.2,0,0.31,low,0.095
SHP-1594,SUP-016,PRD-046,WH-15,Cairo,Kenya,Lagos,Nigeria,2022-03-19,2022-04-12,2022-04-19,7,Sea,MSC,Delayed,152,3952.0,1,0.77,high,0.658
SHP-1595,SUP-036,PRD-106,WH-12,Cairo,Kenya,Singapore,Singapore,2024-12-04,2024-12-24,2025-01-06,13,Sea,CMA CGM,Delayed,469,33768.0,1,0.93,high,0.85
SHP-1596,SUP-008,PRD-023,WH-01,Los Angeles,Mexico,Chicago,United States,2024-04-12,2024-04-17,2024-04-17,0,Sea,Maersk,Delivered,265,4399.0,0,0.33,low,0.1
SHP-1597,SUP-019,PRD-055,WH-03,São Paulo,Peru,Toronto,Canada,2024-12-06,2024-12-19,2024-12-19,0,Road,XPO Logistics,In Transit,164,8150.8,0,0.6,low,0.19
SHP-1598,SUP-048,PRD-144,WH-10,Lima,Peru,Bogotá,Colombia,2023-03-31,2023-04-14,2023-04-14,0,Road,J.B. Hunt,Delivered,53,5936.0,0,0.12,low,0.036
SHP-1599,SUP-001,PRD-002,WH-15,Cairo,Nigeria,Lagos,Nigeria,2022-06-02,2022-06-28,2022-06-29,1,Air,FedEx,Delayed,486,125388.0,1,0.37,medium,0.266
SHP-1600,SUP-036,PRD-108,WH-08,Accra,Kenya,Amsterdam,Netherlands,2024-03-05,2024-03-25,2024-04-05,11,Rail,BNSF Railway,Delayed,461,43103.5,1,0.75,high,0.796
SHP-1601,SUP-025,PRD-075,WH-10,São Paulo,Brazil,Bogotá,Colombia,2022-01-07,2022-01-19,2022-01-19,0,Sea,MSC,Delivered,235,14053.0,0,0.73,low,0.23
SHP-1602,SUP-014,PRD-041,WH-06,Lima,Brazil,Paris,France,2024-05-19,2024-06-04,2024-06-05,1,Road,DB Schenker,Delayed,401,51508.45,1,0.28,medium,0.231
SHP-1603,SUP-010,PRD-028,WH-06,Los Angeles,Mexico,Paris,France,2024-07-08,2024-07-11,2024-07-11,0,Air,DHL,Delivered,323,3553.0,0,0.16,low,0.049
SHP-1604,SUP-041,PRD-122,WH-13,Jakarta,India,Tokyo,Japan,2023-12-02,2023-12-21,2023-12-21,0,Road,DB Schenker,Delivered,102,11388.3,0,0.12,low,0.039
SHP-1605,SUP-030,PRD-088,WH-01,Ho Chi Minh City,Japan,Chicago,United States,2023-08-23,2023-09-10,2023-09-10,0,Road,DB Schenker,Delivered,415,17430.0,0,0.79,low,0.25
SHP-1606,SUP-013,PRD-037,WH-04,Tokyo,Singapore,Houston,United States,2023-10-02,2023-10-22,2023-10-22,0,Sea,MSC,Delivered,216,13003.2,0,0.29,low,0.089
SHP-1607,SUP-045,PRD-134,WH-14,Amsterdam,Poland,Johannesburg,South Africa,2024-09-12,2024-09-24,2024-09-25,1,Sea,Maersk,Delayed,291,16354.2,1,0.05,medium,0.164
SHP-1608,SUP-016,PRD-047,WH-07,Johannesburg,Kenya,London,United Kingdom,2023-09-10,2023-10-04,2023-10-08,4,Air,Emirates SkyCargo,Delayed,108,648.0,1,0.75,medium,0.517
SHP-1609,SUP-050,PRD-149,WH-14,Seoul,Japan,Johannesburg,South Africa,2024-11-02,2024-11-20,2024-11-23,3,Sea,MSC,Delayed,369,4944.6,1,0.71,medium,0.465
SHP-1610,SUP-036,PRD-106,WH-06,Nairobi,Kenya,Paris,France,2023-03-03,2023-03-23,2023-03-23,0,Sea,Maersk,Delivered,203,14616.0,0,0.83,low,0.27
SHP-1611,SUP-019,PRD-057,WH-04,Lima,Peru,Houston,United States,2024-08-31,2024-09-13,2024-09-16,3,Air,FedEx,Delayed,284,7952.0,1,0.63,medium,0.434
SHP-1612,SUP-039,PRD-116,WH-07,Houston,Mexico,London,United Kingdom,2022-12-28,2023-01-02,2023-01-03,1,Sea,Maersk,Delayed,152,14622.4,1,0.35,medium,0.258
SHP-1613,SUP-003,PRD-009,WH-14,London,Italy,Johannesburg,South Africa,2023-12-03,2023-12-08,2023-12-08,0,Sea,MSC,Delivered,239,21940.2,0,0.34,low,0.105
SHP-1614,SUP-001,PRD-002,WH-06,Nairobi,Nigeria,Paris,France,2024-04-22,2024-05-18,2024-05-18,0,Sea,MSC,Delivered,275,14190.0,0,0.56,low,0.178
SHP-1615,SUP-028,PRD-083,WH-11,Santiago,Colombia,Santiago,Chile,2022-06-07,2022-06-27,2022-06-27,0,Sea,CMA CGM,Delivered,152,3860.8,0,0.39,low,0.124
SHP-1616,SUP-016,PRD-047,WH-06,Cairo,Kenya,Paris,France,2022-09-24,2022-10-18,2022-10-19,1,Rail,DB Cargo,Delayed,266,399.0,1,0.68,medium,0.361
SHP-1617,SUP-007,PRD-020,WH-10,Vancouver,Canada,Bogotá,Colombia,2024-05-22,2024-05-26,2024-05-26,0,Air,DHL,Delivered,49,7350.0,0,0.58,low,0.182
SHP-1618,SUP-014,PRD-042,WH-06,Bogotá,Brazil,Paris,France,2022-08-22,2022-09-07,2022-09-07,0,Sea,CMA CGM,Delivered,139,10786.4,0,0.06,low,0.02
SHP-1619,SUP-015,PRD-043,WH-03,Berlin,Germany,Toronto,Canada,2023-03-01,2023-03-07,2023-03-07,0,Road,J.B. Hunt,Delivered,231,13097.7,0,0.95,low,0.307
SHP-1620,SUP-041,PRD-123,WH-12,Tokyo,India,Singapore,Singapore,2023-11-16,2023-12-05,2023-12-05,0,Air,Emirates SkyCargo,Delivered,32,10560.0,0,0.31,low,0.096
SHP-1621,SUP-034,PRD-101,WH-14,Lagos,South Africa,Johannesburg,South Africa,2022-06-14,2022-07-11,2022-07-26,15,Air,DHL,Delayed,36,17388.0,1,0.74,high,0.784
SHP-1622,SUP-017,PRD-049,WH-05,Cairo,Egypt,Berlin,Germany,2023-11-19,2023-12-21,2023-12-22,1,Road,XPO Logistics,Delayed,308,24255.0,1,0.13,medium,0.185
SHP-1623,SUP-034,PRD-101,WH-06,Accra,South Africa,Paris,France,2022-01-11,2022-02-07,2022-02-07,0,Sea,MSC,Delivered,153,14779.8,0,0.67,low,0.213
SHP-1624,SUP-028,PRD-084,WH-07,Lima,Colombia,London,United Kingdom,2023-10-28,2023-11-17,2023-11-19,2,Road,XPO Logistics,Delayed,85,59.5,1,0.49,medium,0.344
SHP-1625,SUP-014,PRD-041,WH-11,Lima,Brazil,Santiago,Chile,2024-10-27,2024-11-12,2024-11-12,0,Sea,Maersk,Delivered,172,12624.8,0,0.34,low,0.104
SHP-1626,SUP-041,PRD-122,WH-12,Seoul,India,Singapore,Singapore,2024-05-31,2024-06-19,2024-06-19,0,Sea,Maersk,Delivered,252,16077.6,0,0.31,low,0.096
SHP-1627,SUP-040,PRD-120,WH-01,Stockholm,United Kingdom,Chicago,United States,2023-02-25,2023-03-07,2023-03-16,9,Air,Emirates SkyCargo,Delayed,20,7460.0,1,0.8,high,0.756
SHP-1628,SUP-040,PRD-119,WH-01,Berlin,United Kingdom,Chicago,United States,2024-05-07,2024-05-17,2024-05-17,0,Road,XPO Logistics,Delivered,106,12205.9,0,0.66,low,0.209
SHP-1629,SUP-001,PRD-003,WH-15,Accra,Nigeria,Lagos,Nigeria,2022-12-18,2023-01-13,2023-01-13,0,Air,DHL,Delivered,482,181232.0,0,0.46,low,0.148
SHP-1630,SUP-025,PRD-073,WH-07,São Paulo,Brazil,London,United Kingdom,2024-10-19,2024-10-31,2024-11-16,16,Air,DHL,Delayed,108,44496.0,1,0.65,high,0.756
SHP-1631,SUP-015,PRD-043,WH-02,Paris,Germany,Los Angeles,United States,2023-12-26,2024-01-01,2024-01-14,13,Road,J.B. Hunt,Delayed,135,7654.5,1,0.95,high,0.857
SHP-1632,SUP-024,PRD-071,WH-12,Mumbai,Indonesia,Singapore,Singapore,2024-04-09,2024-05-01,2024-05-01,0,Air,DHL,Delivered,339,19662.0,0,0.71,low,0.231
SHP-1633,SUP-021,PRD-061,WH-01,Ho Chi Minh City,Australia,Chicago,United States,2023-05-20,2023-06-17,2023-06-17,0,Sea,MSC,Cancelled,308,21190.4,0,0.87,low,0.276
SHP-1634,SUP-039,PRD-117,WH-04,Los Angeles,Mexico,Houston,United States,2022-09-16,2022-09-21,2022-09-21,0,Road,XPO Logistics,Delivered,102,17850.0,0,0.61,low,0.191
SHP-1635,SUP-005,PRD-014,WH-02,Warsaw,Italy,Los Angeles,United States,2023-10-04,2023-10-10,2023-10-10,0,Road,J.B. Hunt,Delivered,88,7484.4,0,0.34,low,0.106
SHP-1636,SUP-011,PRD-031,WH-01,Santiago,Brazil,Chicago,United States,2023-11-10,2023-11-21,2023-11-21,0,Sea,Maersk,Delivered,484,22941.6,0,0.35,low,0.115
SHP-1637,SUP-016,PRD-048,WH-07,Johannesburg,Kenya,London,United Kingdom,2023-02-21,2023-03-17,2023-04-15,29,Air,FedEx,Delayed,248,68944.0,1,0.67,high,0.763
SHP-1638,SUP-020,PRD-058,WH-15,Jakarta,Singapore,Lagos,Nigeria,2023-04-21,2023-05-19,2023-05-19,0,Sea,MSC,Delivered,262,19754.8,0,0.15,low,0.049
SHP-1639,SUP-046,PRD-138,WH-14,Ho Chi Minh City,India,Johannesburg,South Africa,2022-12-01,2022-12-21,2022-12-21,0,Sea,MSC,Delivered,434,41230.0,0,0.28,low,0.087
SHP-1640,SUP-003,PRD-007,WH-15,London,Italy,Lagos,Nigeria,2024-12-27,2025-01-01,2025-01-01,0,Sea,Maersk,In Transit,158,11881.6,0,0.07,low,0.024
SHP-1641,SUP-015,PRD-045,WH-06,Paris,Germany,Paris,France,2023-12-26,2024-01-01,2024-01-01,0,Sea,MSC,Delivered,68,3372.8,0,0.73,low,0.241
SHP-1642,SUP-049,PRD-145,WH-02,Los Angeles,Canada,Los Angeles,United States,2022-12-28,2023-01-02,2023-01-02,0,Rail,Union Pacific,Delivered,346,5536.0,0,0.09,low,0.03
SHP-1643,SUP-035,PRD-105,WH-05,Nairobi,Kenya,Berlin,Germany,2023-05-30,2023-06-25,2023-06-26,1,Sea,CMA CGM,Delayed,439,37402.8,1,0.13,medium,0.187
SHP-1644,SUP-046,PRD-137,WH-13,Seoul,India,Tokyo,Japan,2022-01-16,2022-02-05,2022-02-05,0,Sea,MSC,Delivered,272,6419.2,0,0.24,low,0.075
SHP-1645,SUP-041,PRD-121,WH-02,Mumbai,India,Los Angeles,United States,2022-12-15,2023-01-03,2023-01-03,0,Rail,Union Pacific,Delivered,201,22713.0,0,0.08,low,0.027
SHP-1646,SUP-044,PRD-130,WH-05,Nairobi,Nigeria,Berlin,Germany,2024-08-14,2024-09-04,2024-09-04,0,Rail,Union Pacific,Delivered,49,5929.0,0,0.32,low,0.1
SHP-1647,SUP-027,PRD-081,WH-14,Stockholm,Germany,Johannesburg,South Africa,2024-12-15,2024-12-25,2024-12-25,0,Road,J.B. Hunt,In Transit,107,3033.45,0,0.64,low,0.199
SHP-1648,SUP-026,PRD-078,WH-12,Cairo,South Africa,Singapore,Singapore,2022-10-04,2022-10-25,2022-10-26,1,Road,DB Schenker,Delayed,223,6868.4,1,0.49,medium,0.298
SHP-1649,SUP-046,PRD-138,WH-01,Jakarta,India,Chicago,United States,2023-09-17,2023-10-07,2023-10-07,0,Sea,MSC,Delivered,397,37715.0,0,0.16,low,0.051
SHP-1650,SUP-042,PRD-125,WH-11,Lima,Peru,Santiago,Chile,2022-11-22,2022-12-05,2022-12-11,6,Air,DHL,Delayed,293,19631.0,1,0.41,high,0.503
SHP-1651,SUP-049,PRD-147,WH-08,Dallas,Canada,Amsterdam,Netherlands,2022-12-11,2022-12-16,2022-12-16,0,Rail,Union Pacific,Delivered,108,12150.0,0,0.22,low,0.069
SHP-1652,SUP-017,PRD-051,WH-07,Lagos,Egypt,London,United Kingdom,2022-10-08,2022-11-09,2022-11-09,0,Air,Emirates SkyCargo,Delivered,313,54149.0,0,0.1,low,0.031
SHP-1653,SUP-001,PRD-001,WH-12,Cairo,Nigeria,Singapore,Singapore,2022-12-15,2023-01-10,2023-01-10,0,Sea,Maersk,Delivered,229,10854.6,0,0.47,low,0.151
SHP-1654,SUP-022,PRD-065,WH-09,Lima,Chile,São Paulo,Brazil,2024-01-10,2024-01-28,2024-01-29,1,Sea,Maersk,Delayed,29,1803.8,1,0.27,medium,0.229
SHP-1655,SUP-043,PRD-127,WH-12,Tokyo,Australia,Singapore,Singapore,2022-12-20,2023-01-08,2023-01-08,0,Air,FedEx,Delivered,67,27805.0,0,0.08,low,0.027
SHP-1656,SUP-042,PRD-124,WH-04,São Paulo,Peru,Houston,United States,2022-04-06,2022-04-19,2022-04-21,2,Sea,CMA CGM,Delayed,39,2527.2,1,0.45,medium,0.335
SHP-1657,SUP-023,PRD-068,WH-13,Sydney,India,Tokyo,Japan,2022-04-23,2022-05-16,2022-05-16,0,Air,FedEx,Delivered,131,30785.0,0,0.56,low,0.178
SHP-1658,SUP-048,PRD-143,WH-09,São Paulo,Peru,São Paulo,Brazil,2023-10-29,2023-11-12,2023-11-13,1,Sea,Maersk,Delayed,247,23909.6,1,0.3,medium,0.235
SHP-1659,SUP-046,PRD-136,WH-02,Tokyo,India,Los Angeles,United States,2023-02-26,2023-03-18,2023-03-18,0,Road,XPO Logistics,Delivered,26,218.4,0,0.24,low,0.075
